platform,meme_template,search_query,post_id,author_handle,author_display,caption,alt_text,image_url,likes,reposts,replies,created_at,indexed_at,post_url,collection_timestamp
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:xpw3pk2i6lrw3jodvmuvkvx3/app.bsky.feed.post/3ljdluvjwdc22,captainhanyuu.art,Jenn / CaptainHanyuu 💖✨,IT HAS TO STOP,"cat yelling at brain meme, saying: ""Why is it always coming up with new ideas when I don't have the time to execute them""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xpw3pk2i6lrw3jodvmuvkvx3/bafkreicigpm4nlqmkj3il5oc7ibpjndmncmugqjg3rhsrdexkijtph5zba@jpeg,3742,1473,20,2025-03-01T18:54:59.269Z,2025-03-01T18:55:01.555Z,https://bsky.app/profile/captainhanyuu.art/post/3ljdluvjwdc22,2025-12-10 14:43:30
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:kkpy5wqksc5tvibht75as6pj/app.bsky.feed.post/3ljuxjozxnk22,kaseystitches.bsky.social,Kasey🪷,Happy Yoongi Day!,cross stitch of cowboy meme cat yelling YOOOOOOOONNNGGGIIII and a pc of min yoongi ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:kkpy5wqksc5tvibht75as6pj/bafkreifbz2jsbx5hi3wfid3cyx4nsc7nrtyqrhvrzwpe3r2ibuvwdfdp7a@jpeg,136,53,4,2025-03-08T16:38:43.804Z,2025-03-08T16:38:48.653Z,https://bsky.app/profile/kaseystitches.bsky.social/post/3ljuxjozxnk22,2025-12-10 14:43:31
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:okyh44yy5ngtrhwhegfjyx34/app.bsky.feed.post/3llwe3fg7gc2t,elleisanisland.bsky.social,Elle,,"Meme 
Drawing of a cat yelling
Why is the cat screaming?
1. Why wouldn't the cat scream
2. If you were smart, you'd be doing the same thing",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:okyh44yy5ngtrhwhegfjyx34/bafkreifxupbbhudoyqqqbhghnnnvotu4my4u3o3oawco4j4w2777ap3bii@jpeg,1315,513,9,2025-04-03T16:46:25.603Z,2025-04-03T16:46:28.097Z,https://bsky.app/profile/elleisanisland.bsky.social/post/3llwe3fg7gc2t,2025-12-10 14:43:34
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:5ozthefrqdo5kqnxzfgthhpp/app.bsky.feed.post/3lr2o2l7oss2z,septimusbrown.com,Septimus Brown,I feel this 😄,"Two women yelling at cat meme. Women: you said ""no more books!!"" Cat: I said, ""no, more books""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:5ozthefrqdo5kqnxzfgthhpp/bafkreiah4gkuada42zbol63cnhxn3g6xgbha2t6gac27z4uugeuwpm3ice@jpeg,100,15,5,2025-06-08T01:01:32.623Z,2025-06-08T01:01:34.544Z,https://bsky.app/profile/septimusbrown.com/post/3lr2o2l7oss2z,2025-12-10 14:43:41
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:epaxeqvrdapwnayafeulcfz5/app.bsky.feed.post/3lqzdqh7qyk24,jabby.bsky.social,Jabby 🍉2025 IS THE YEAR OF THE OC!!!,MY LIFE WOULD BE EASIER IF I LIKED POPULAR SHIPS BUT I ALWAYS DO THIS TO MYSELF,"Meme of cat yelling at brain with the text ""why is is always rare pairs""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:epaxeqvrdapwnayafeulcfz5/bafkreigdrb22k6tnsdv3psks6xvjsajykcdiqdvcxbi3gl4pnmldk7r2nq@jpeg,173,82,2,2025-06-07T12:24:15.744Z,2025-06-07T12:24:17.345Z,https://bsky.app/profile/jabby.bsky.social/post/3lqzdqh7qyk24,2025-12-10 14:43:41
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:qyasxjgq5fqgr4qxn6clpong/app.bsky.feed.post/3lquowxc45s24,fatsfalafel.bsky.social,Fats Falafel,#AEW,Lady yelling at cat meme byt the second panel is Mercedes Mone eating steak at ringside,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:qyasxjgq5fqgr4qxn6clpong/bafkreic3uyhjg5obnb3qmbuqzjhaqayiqm63u5om47gwwmnjquyxkwlwme@jpeg,107,22,0,2025-06-05T16:01:26.375Z,2025-06-05T16:01:28.653Z,https://bsky.app/profile/fatsfalafel.bsky.social/post/3lquowxc45s24,2025-12-10 14:43:41
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:wvyoxcm4p2togyhb4rrmhpg4/app.bsky.feed.post/3lwdcevftpc2p,iximaz.bsky.social,Iximaz 🏳️‍🌈🏳️‍⚧️🍉,"every XIV holiday event is just this and I'm here for it every time

#IxiMakes","FFXIV gpose copying the lady yelling at the cat meme. The left panel is Emmanellain yelling; Sicard has an arm around his waist. The right panel is Carvallain sitting low at the table in place of the cat; Rhoswen stands next to him, one hand on his shoulder and the other flipping off Emmanellain and Sicard.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:wvyoxcm4p2togyhb4rrmhpg4/bafkreid4dz3pn5273ztxgvyp42ekep6qwhhvj4mhyaycwaj6moclzhci24@jpeg,259,112,2,2025-08-14T02:32:29.730Z,2025-08-14T02:32:35.207Z,https://bsky.app/profile/iximaz.bsky.social/post/3lwdcevftpc2p,2025-12-10 14:43:48
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:xrr5j2okn7ew2zvcwsxus3gb/app.bsky.feed.post/3ly6ozauulk2h,catsofyore.bsky.social,Cats of Yore,"We also have this one, which is amazing and also the origin of the minor catsky meme that I encourage cats to smoke because someone actually started yelling at me with the sincere accusation that I don't care about animals when I posted it the first time. www.etsy.com/listing/1798...","An acrylic painting of a large black cat puffing on a cigarette. The text reads ""In this house we believe that everything is really dumb, and nothing matters"".",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xrr5j2okn7ew2zvcwsxus3gb/bafkreiflszzzf2gqnj534ju4lguzhcf6rrv3ipue2mngsmknw6aj73oqsu@jpeg,309,26,7,2025-09-06T17:25:42.304Z,2025-09-06T17:25:45.408Z,https://bsky.app/profile/catsofyore.bsky.social/post/3ly6ozauulk2h,2025-12-10 14:43:50
bluesky,woman yelling at cat,yelling cat meme,at://did:plc:k6dujlfwv4eatc7ff7t4qsq5/app.bsky.feed.post/3lz5uqlvais27,korpspropaganda.bsky.social,Kraken,"repost 

while we're on sub moments i completely forgot that i drew this
#ballpoint",arthur yelling at sub with chris in the background a la lady yelling at cat meme,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:k6dujlfwv4eatc7ff7t4qsq5/bafkreid3sesuiczv3veiggc6zknlebmoomn5clbdzgcgvkt2nmzugjpw3m@jpeg,162,33,4,2025-09-19T03:00:46.227Z,2025-09-19T03:00:49.408Z,https://bsky.app/profile/korpspropaganda.bsky.social/post/3lz5uqlvais27,2025-12-10 14:43:52
bluesky,woman yelling at cat,woman cat restaurant,at://did:plc:xrr5j2okn7ew2zvcwsxus3gb/app.bsky.feed.post/3l377j6vtc22c,catsofyore.bsky.social,Cats of Yore,"Please click the link - this museum has more info about the artist, style, and painting than most provide online! magart.rochester.edu/objects-1/in...","Oil painting of a young, pretty white woman in nice clothing, a spray of brilliant red feather erupting from the top of her black hat. She is sitting at a table in a restaurant, offering a tidbit of food to a shorthaired white and tabby cat that sits on the floor beside her table, looking up at her politely pleading. Two white gentlemen at the next table are watching the interaction with amusement.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xrr5j2okn7ew2zvcwsxus3gb/bafkreidcmxdwkzapdcweiugcecklfafkj7lcorshzwdwkmx5upkm7hsq3u@jpeg,588,68,7,2024-09-02T21:10:19.667Z,2024-09-02T21:10:19.667Z,https://bsky.app/profile/catsofyore.bsky.social/post/3l377j6vtc22c,2025-12-10 14:44:23
bluesky,woman yelling at cat,woman cat restaurant,at://did:plc:fv2nxxac24oxk5fqztfazyuc/app.bsky.feed.post/3l7ehwurhww2m,theserfstv.bsky.social,The Serfs (youtube.com/theserfstv),His racism hits so different now,"Sacha Baron Cohen brought Borat back to tell Kamala Harris: 

“You are a woman, a person of color and married to a Jew. I advise you not to come to Kazakstan. You already have made three of the four crimes punishable by death. Please do tell me you have made sexy time with an underage bear.

Borat also asked: “Mr. Trump. You say in Ohio that people no eat the cats and the dogs. Which restaurant do they serve them at? Can I get a reservation please? In my country we have KFC: Kazakh Fried Cat. It’s p*ssy licking good.”",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:fv2nxxac24oxk5fqztfazyuc/bafkreigb3n2pr3k4rhoi2mca7tnx6ewcndktgvhzqa2i3fi3nsvd36ixpy@jpeg,249,29,11,2024-10-25T21:05:15.476Z,2024-10-25T21:05:14.712Z,https://bsky.app/profile/theserfstv.bsky.social/post/3l7ehwurhww2m,2025-12-10 14:44:29
bluesky,woman yelling at cat,woman cat restaurant,at://did:plc:bv4ld4dkwbf2bbkjswytbdz3/app.bsky.feed.post/3llpar7kprs22,ghostlysable.bsky.social,"Sable, Final Girl 🏳️‍⚧️","You deserve to truly smile 💜

Happy #TDOV","A pre-transition picture of Sable sitting at a table at a restaurant wearing a black blazer over a blue button down. She's leaning forward and doing her best attempt at a smile, but her eyes and mouth don't really convey happiness. Her hair is long and frazzled and her hairline is receding. She's got thick black rectangular glasses and thick eyebrows.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:bv4ld4dkwbf2bbkjswytbdz3/bafkreidrbwpzu6pf3ptiktau4gnj7qvho7m6cd5qkheim2efmcov4kmd4q@jpeg,280,5,10,2025-03-31T20:58:24.498Z,2025-03-31T20:58:27.698Z,https://bsky.app/profile/ghostlysable.bsky.social/post/3llpar7kprs22,2025-12-10 14:44:45
bluesky,woman yelling at cat,woman cat restaurant,at://did:plc:bv4ld4dkwbf2bbkjswytbdz3/app.bsky.feed.post/3ln2gdyvoas2y,ghostlysable.bsky.social,"Sable, Final Girl 🏳️‍⚧️",all right y'all forced my hand by being so gorgeous so I had to show up 😘,"Sable,a smiling white woman with her curly black hair in a shag cut with bangs, sitting at a restaurant table and eating her head on her right hand. She's wearing purple cat-eye glasses, gold and purple smokey eyeshadow, and a blue sleeveless gown with a black pearl necklace. She has pink, white, and blue bracelets on her right wrist as well as a silver chain.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:bv4ld4dkwbf2bbkjswytbdz3/bafkreiejl2ddkvq7tgjyxuhqq6kjfbaetgndictdgs5542geisc3jlfrwi@jpeg,128,7,8,2025-04-18T01:02:52.505Z,2025-04-18T01:02:54.081Z,https://bsky.app/profile/ghostlysable.bsky.social/post/3ln2gdyvoas2y,2025-12-10 14:44:47
